NtOpenThreadTokenEx,,,,,,,,,,,0x0082,0x0082,0x0082,0x0082,0x0088,0x0088,0x0088,0x0088,0x0088,0x00cb,0x00cb,0x00cb,0x00cb,0x00cb,0x00c8,0x00c8,0x00d3,0x00d6,0x00d8,0x00d8,0x00da,0x00dc,0x00de,0x00de,0x00de,0x00de,0x00de,0x00de,0x00de
NtOpenTimer,0x005b,0x005b,0x005b,0x005b,0x005b,0x0071,0x0071,0x0071,0x0071,0x0071,0x0083,0x0083,0x0083,0x0083,0x0089,0x0089,0x0089,0x0089,0x0089,0x00cc,0x00cc,0x00cc,0x00cc,0x00cc,0x00c9,0x00c9,0x00d2,0x00d5,0x00d7,0x00d7,0x00d9,0x00db,0x00dd,0x00dd,0x00dd,0x00dd,0x00dd,0x00dd,0x00dd
NtOpenTransaction,,,,,,,,,,,,,,,,,,,,0x0052,0x0052,0x0052,0x0052,0x0052,0x00ca,0x00ca,0x00d1,0x00d4,0x00d6,0x00d6,0x00d8,0x00da,0x00dc,0x00dc,0x00dc,0x00dc,0x00dc,0x00dc,0x00dc
NtOpenTransactionManager,,,,,,,,,,,,,,,,,,,,0x0065,0x0065,0x0065,0x0065,0x0065,0x00cb,0x00cb,0x00d0,0x00d3,0x00d5,0x00d5,0x00d7,0x00d9,0x00db,0x00db,0x00db,0x00db,0x00db,0x00db,0x00db
NtOpenWinStation,0x00d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtPlugPlayControl,0x005c,0x005c,0x005c,0x005c,0x005c,0x0072,0x0072,0x0072,0x0072,0x0072,0x0084,0x0084,0x0084,0x0084,0x008a,0x008a,0x008a,0x008a,0x008a,0x00cd,0x00cd,0x00cd,0x00cd,0x00cd,0x00cc,0x00cc,0x00cf,0x00d2,0x00d4,0x00d4,0x00d6,0x00d8,0x00da,0x00da,0x00da,0x00da,0x00da,0x00da,0x00da
NtPowerInformation,,,,,,0x0073,0x0073,0x0073,0x0073,0x0073,0x0085,0x0085,0x0085,0x0085,0x008b,0x008b,0x008b,0x008b,0x008b,0x00ce,0x00ce,0x00ce,0x00ce,0x00ce,0x00cd,0x00cd,0x00ce,0x00d1,0x00d3,0x00d3,0x00d5,0x00d7,0x00d9,0x00d9,0x00d9,0x00d9,0x00d9,0x00d9,0x00d9
NtPrePrepareComplete,,,,,,,,,,,,,,,,,,,,0x005d,0x005d,0x005d,0x005d,0x005d,0x00d0,0x00d0,0x00cb,0x00ce,0x00d0,0x00d0,0x00d2,0x00d4,0x00d6,0x00d6,0x00d6,0x00d6,0x00d6,0x00d6,0x00d6
NtPrePrepareEnlistment,,,,,,,,,,,,,,,,,,,,0x0055,0x0055,0x0055,0x0055,0x0055,0x00d1,0x00d1,0x00ca,0x00cd,0x00cf,0x00cf,0x00d1,0x00d3,0x00d5,0x00d5,0x00d5,0x00d5,0x00d5,0x00d5,0x00d5
NtPrepareComplete,,,,,,,,,,,,,,,,,,,,0x005e,0x005e,0x005e,0x005e,0x005e,0x00ce,0x00ce,0x00cd,0x00d0,0x00d2,0x00d2,0x00d4,0x00d6,0x00d8,0x00d8,0x00d8,0x00d8,0x00d8,0x00d8,0x00d8
NtPrepareEnlistment,,,,,,,,,,,,,,,,,,,,0x0056,0x0056,0x0056,0x0056,0x0056,0x00cf,0x00cf,0x00cc,0x00cf,0x00d1,0x00d1,0x00d3,0x00d5,0x00d7,0x00d7,0x00d7,0x00d7,0x00d7,0x00d7,0x00d7
NtPrivilegeCheck,0x005d,0x005d,0x005d,0x005d,0x005d,0x0074,0x0074,0x0074,0x0074,0x0074,0x0086,0x0086,0x0086,0x0086,0x008c,0x008c,0x008c,0x008c,0x008c,0x00cf,0x00cf,0x00cf,0x00cf,0x00cf,0x00d2,0x00d2,0x00c8,0x00cb,0x00cd,0x00cd,0x00cf,0x00d1,0x00d3,0x00d3,0x00d3,0x00d3,0x00d3,0x00d3,0x00d3
NtPrivilegeObjectAuditAlarm,0x005f,0x005f,0x005f,0x005f,0x005f,0x0076,0x0076,0x0076,0x0076,0x0076,0x0087,0x0087,0x0087,0x0087,0x008d,0x008d,0x008d,0x008d,0x008d,0x00d0,0x00d0,0x00d0,0x00d0,0x00d0,0x00d4,0x00d4,0x00c6,0x00c9,0x00cb,0x00cb,0x00cd,0x00cf,0x00d1,0x00d1,0x00d1,0x00d1,0x00d1,0x00d1,0x00d1
NtPrivilegedServiceAuditAlarm,0x005e,0x005e,0x005e,0x005e,0x005e,0x0075,0x0075,0x0075,0x0075,0x0075,0x0088,0x0088,0x0088,0x0088,0x008e,0x008e,0x008e,0x008e,0x008e,0x00d1,0x00d1,0x00d1,0x00d1,0x00d1,0x00d3,0x00d3,0x00c7,0x00ca,0x00cc,0x00cc,0x00ce,0x00d0,0x00d2,0x00d2,0x00d2,0x00d2,0x00d2,0x00d2,0x00d2
NtPropagationComplete,,,,,,,,,,,,,,,,,,,,0x017b,0x0175,0x0175,0x0175,0x0175,0x00d5,0x00d5,0x00c5,0x00c8,0x00ca,0x00ca,0x00cc,0x00ce,0x00d0,0x00d0,0x00d0,0x00d0,0x00d0,0x00d0,0x00d0
NtPropagationFailed,,,,,,,,,,,,,,,,,,,,0x017c,0x0176,0x0176,0x0176,0x0176,0x00d6,0x00d6,0x00c4,0x00c7,0x00c9,0x00c9,0x00cb,0x00cd,0x00cf,0x00cf,0x00cf,0x00cf,0x00cf,0x00cf,0x00cf
NtProtectVirtualMemory,0x0060,0x0060,0x0060,0x0060,0x0060,0x0077,0x0077,0x0077,0x0077,0x0077,0x0089,0x0089,0x0089,0x0089,0x008f,0x008f,0x008f,0x008f,0x008f,0x00d2,0x00d2,0x00d2,0x00d2,0x00d2,0x00d7,0x00d7,0x00c3,0x00c6,0x00c8,0x00c8,0x00ca,0x00cc,0x00ce,0x00ce,0x00ce,0x00ce,0x00ce,0x00ce,0x00ce
NtPssCaptureVaSpaceBulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x01d4,0x01d4
NtPullTransaction,,,,,,,,,,,,,,,,,,,,0x0179,,,,,,,,,,,,,,,,,,,
NtPulseEvent,0x0061,0x0061,0x0061,0x0061,0x0061,0x0078,0x0078,0x0078,0x0078,0x0078,0x008a,0x008a,0x008a,0x008a,0x0090,0x0090,0x0090,0x0090,0x0090,0x00d3,0x00d3,0x00d3,0x00d3,0x00d3,0x00d8,0x00d8,0x00c2,0x00c5,0x00c7,0x00c7,0x00c9,0x00cb,0x00cd,0x00cd,0x00cd,0x00cd,0x00cd,0x00cd,0x00cd
NtQueryAttributesFile,0x0063,0x0063,0x0063,0x0063,0x0063,0x007a,0x007a,0x007a,0x007a,0x007a,0x008b,0x008b,0x008b,0x008b,0x0091,0x0091,0x0091,0x0091,0x0091,0x00d4,0x00d4,0x00d4,0x00d4,0x00d4,0x00d9,0x00d9,0x00c1,0x00c4,0x00c6,0x00c6,0x00c8,0x00ca,0x00cc,0x00cc,0x00cc,0x00cc,0x00cc,0x00cc,0x00cc
NtQueryAuxiliaryCounterFrequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0092,0x0093,0x0093,0x0093,0x0093,0x0093,0x0093,0x0093
NtQueryBootEntryOrder,,,,,,,,,,,0x008c,0x008c,0x008c,0x008c,0x0092,0x0092,0x0092,0x0092,0x0092,0x00d5,0x00d5,0x00d5,0x00d5,0x00d5,0x00da,0x00da,0x00c0,0x00c3,0x00c5,0x00c5,0x00c7,0x00c9,0x00cb,0x00cb,0x00cb,0x00cb,0x00cb,0x00cb,0x00cb
NtQueryBootOptions,,,,,,,,,,,0x008d,0x008d,0x008d,0x008d,0x0093,0x0093,0x0093,0x0093,0x0093,0x00d6,0x00d6,0x00d6,0x00d6,0x00d6,0x00db,0x00db,0x00bf,0x00c2,0x00c4,0x00c4,0x00c6,0x00c8,0x00ca,0x00ca,0x00ca,0x00ca,0x00ca,0x00ca,0x00ca
NtQueryDebugFilterState,,,,,,,,,,,0x008e,0x008e,0x008e,0x008e,0x0094,0x0094,0x0094,0x0094,0x0094,0x00d7,0x00d7,0x00d7,0x00d7,0x00d7,0x00dc,0x00dc,0x00be,0x00c1,0x00c3,0x00c3,0x00c5,0x00c7,0x00c9,0x00c9,0x00c9,0x00c9,0x00c9,0x00c9,0x00c9
NtQueryDefaultLocale,0x0064,0x0064,0x0064,0x0064,0x0064,0x007b,0x007b,0x007b,0x007b,0x007b,0x008f,0x008f,0x008f,0x008f,0x0095,0x0095,0x0095,0x0095,0x0095,0x00d8,0x00d8,0x00d8,0x00d8,0x00d8,0x00dd,0x00dd,0x00bd,0x00c0,0x00c2,0x00c2,0x00c4,0x00c6,0x00c8,0x00c8,0x00c8,0x00c8,0x00c8,0x00c8,0x00c8
NtQueryDefaultUILanguage,,,,,,0x007c,0x007c,0x007c,0x007c,0x007c,0x0090,0x0090,0x0090,0x0090,0x0096,0x0096,0x0096,0x0096,0x0096,0x00d9,0x00d9,0x00d9,0x00d9,0x00d9,0x00de,0x00de,0x00bc,0x00bf,0x00c1,0x00c1,0x00c3,0x00c5,0x00c7,0x00c7,0x00c7,0x00c7,0x00c7,0x00c7,0x00c7
NtQueryDirectoryFile,0x0065,0x0065,0x0065,0x0065,0x0065,0x007d,0x007d,0x007d,0x007d,0x007d,0x0091,0x0091,0x0091,0x0091,0x0097,0x0097,0x0097,0x0097,0x0097,0x00da,0x00da,0x00da,0x00da,0x00da,0x00df,0x00df,0x00bb,0x00be,0x00c0,0x00c0,0x00c2,0x00c4,0x00c5,0x00c5,0x00c5,0x00c5,0x00c5,0x00c5,0x00c5
NtQueryDirectoryFileEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00c6,0x00c6,0x00c6,0x00c6,0x00c6,0x00c6,0x00c6
NtQueryDirectoryObject,0x0066,0x0066,0x0066,0x0066,0x0066,0x007e,0x007e,0x007e,0x007e,0x007e,0x0092,0x0092,0x0092,0x0092,0x0098,0x0098,0x0098,0x0098,0x0098,0x00db,0x00db,0x00db,0x00db,0x00db,0x00e0,0x00e0,0x00ba,0x00bd,0x00bf,0x00bf,0x00c1,0x00c3,0x00c4,0x00c4,0x00c4,0x00c4,0x00c4,0x00c4,0x00c4
NtQueryDriverEntryOrder,,,,,,,,,,,,,,,0x0099,0x0099,0x0099,0x0099,0x0099,0x00dc,0x00dc,0x00dc,0x00dc,0x00dc,0x00e1,0x00e1,0x00b9,0x00bc,0x00be,0x00be,0x00c0,0x00c2,0x00c3,0x00c3,0x00c3,0x00c3,0x00c3,0x00c3,0x00c3
NtQueryEaFile,0x0067,0x0067,0x0067,0x0067,0x0067,0x007f,0x007f,0x007f,0x007f,0x007f,0x0093,0x0093,0x0093,0x0093,0x009a,0x009a,0x009a,0x009a,0x009a,0x00dd,0x00dd,0x00dd,0x00dd,0x00dd,0x00e2,0x00e2,0x00b8,0x00bb,0x00bd,0x00bd,0x00bf,0x00c1,0x00c2,0x00c2,0x00c2,0x00c2,0x00c2,0x00c2,0x00c2
NtQueryEvent,0x0068,0x0068,0x0068,0x0068,0x0068,0x0080,0x0080,0x0080,0x0080,0x0080,0x0094,0x0094,0x0094,0x0094,0x009b,0x009b,0x009b,0x009b,0x009b,0x00de,0x00de,0x00de,0x00de,0x00de,0x00e3,0x00e3,0x00b7,0x00ba,0x00bc,0x00bc,0x00be,0x00c0,0x00c1,0x00c1,0x00c1,0x00c1,0x00c1,0x00c1,0x00c1
NtQueryFullAttributesFile,0x0069,0x0069,0x0069,0x0069,0x0069,0x0081,0x0081,0x0081,0x0081,0x0081,0x0095,0x0095,0x0095,0x0095,0x009c,0x009c,0x009c,0x009c,0x009c,0x00df,0x00df,0x00df,0x00df,0x00df,0x00e4,0x00e4,0x00b6,0x00b9,0x00bb,0x00bb,0x00bd,0x00bf,0x00c0,0x00c0,0x00c0,0x00c0,0x00c0,0x00c0,0x00c0
NtQueryInformationAtom,0x0062,0x0062,0x0062,0x0062,0x0062,0x0079,0x0079,0x0079,0x0079,0x0079,0x0096,0x0096,0x0096,0x0096,0x009d,0x009d,0x009d,0x009d,0x009d,0x00e0,0x00e0,0x00e0,0x00e0,0x00e0,0x00e5,0x00e5,0x00b5,0x00b8,0x00ba,0x00ba,0x00bc,0x00be,0x00bf,0x00bf,0x00bf,0x00bf,0x00bf,0x00bf,0x00bf
NtQueryInformationByName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00bd,0x00be,0x00be,0x00be,0x00be,0x00be,0x00be,0x00be
NtQueryInformationEnlistment,,,,,,,,,,,,,,,,,,,,0x0071,0x0072,0x0072,0x0072,0x0072,0x00e6,0x00e6,0x00b4,0x00b7,0x00b9,0x00b9,0x00bb,0x00bc,0x00bd,0x00bd,0x00bd,0x00bd,0x00bd,0x00bd,0x00bd
NtQueryInformationFile,0x006a,0x006a,0x006a,0x006a,0x006a,0x0082,0x0082,0x0082,0x0082,0x0082,0x0097,0x0097,0x0097,0x0097,0x009e,0x009e,0x009e,0x009e,0x009e,0x00e1,0x00e1,0x00e1,0x00e1,0x00e1,0x00e7,0x00e7,0x00b3,0x00b6,0x00b8,0x00b8,0x00ba,0x00bb,0x00bc,0x00bc,0x00bc,0x00bc,0x00bc,0x00bc,0x00bc
NtQueryInformationJobObject,,,,,,0x0083,0x0083,0x0083,0x0083,0x0083,0x0098,0x0098,0x0098,0x0098,0x009f,0x009f,0x009f,0x009f,0x009f,0x00e2,0x00e2,0x00e2,0x00e2,0x00e2,0x00e8,0x00e8,0x00b2,0x00b5,0x00b7,0x00b7,0x00b9,0x00ba,0x00bb,0x00bb,0x00bb,0x00bb,0x00bb,0x00bb,0x00bb
NtQueryInformationPort,0x006c,0x006c,0x006c,0x006c,0x006c,0x0085,0x0085,0x0085,0x0085,0x0085,0x0099,0x0099,0x0099,0x0099,0x00a0,0x00a0,0x00a0,0x00a0,0x00a0,0x00e3,0x00e3,0x00e3,0x00e3,0x00e3,0x00e9,0x00e9,0x00b1,0x00b4,0x00b6,0x00b6,0x00b8,0x00b9,0x00ba,0x00ba,0x00ba,0x00ba,0x00ba,0x00ba,0x00ba
NtQueryInformationProcess,0x006d,0x006d,0x006d,0x006d,0x006d,0x0086,0x0086,0x0086,0x0086,0x0086,0x009a,0x009a,0x009a,0x009a,0x00a1,0x00a1,0x00a1,0x00a1,0x00a1,0x00e4,0x00e4,0x00e4,0x00e4,0x00e4,0x00ea,0x00ea,0x00b0,0x00b3,0x00b5,0x00b5,0x00b7,0x00b8,0x00b9,0x00b9,0x00b9,0x00b9,0x00b9,0x00b9,0x00b9
NtQueryInformationResourceManager,,,,,,,,,,,,,,,,,,,,0x006d,0x006e,0x006e,0x006e,0x006e,0x00eb,0x00eb,0x00af,0x00b2,0x00b4,0x00b4,0x00b6,0x00b7,0x00b8,0x00b8,0x00b8,0x00b8,0x00b8,0x00b8,0x00b8
NtQueryInformationThread,0x006e,0x006e,0x006e,0x006e,0x006e,0x0087,0x0087,0x0087,0x0087,0x0087,0x009b,0x009b,0x009b,0x009b,0x00a2,0x00a2,0x00a2,0x00a2,0x00a2,0x00e5,0x00e5,0x00e5,0x00e5,0x00e5,0x00ec,0x00ec,0x00ae,0x00b1,0x00b3,0x00b3,0x00b5,0x00b6,0x00b7,0x00b7,0x00b7,0x00b7,0x00b7,0x00b7,0x00b7
NtQueryInformationToken,0x006f,0x006f,0x006f,0x006f,0x006f,0x0088,0x0088,0x0088,0x0088,0x0088,0x009c,0x009c,0x009c,0x009c,0x00a3,0x00a3,0x00a3,0x00a3,0x00a3,0x00e6,0x00e6,0x00e6,0x00e6,0x00e6,0x00ed,0x00ed,0x00ad,0x00b0,0x00b2,0x00b2,0x00b4,0x00b5,0x00b6,0x00b6,0x00b6,0x00b6,0x00b6,0x00b6,0x00b6
NtQueryInformationTransaction,,,,,,,,,,,,,,,,,,,,0x0053,0x0053,0x0053,0x0053,0x0053,0x00ee,0x00ee,0x00ac,0x00af,0x00b1,0x00b1,0x00b3,0x00b4,0x00b5,0x00b5,0x00b5,0x00b5,0x00b5,0x00b5,0x00b5
NtQueryInformationTransactionManager,,,,,,,,,,,,,,,,,,,,0x0054,0x0054,0x0054,0x0054,0x0054,0x00ef,0x00ef,0x00ab,0x00ae,0x00b0,0x00b0,0x00b2,0x00b3,0x00b4,0x00b4,0x00b4,0x00b4,0x00b4,0x00b4,0x00b4
NtQueryInformationWorkerFactory,,,,,,,,,,,,,,,,,,,,0x0181,0x017b,0x017b,0x017b,0x017b,0x00f0,0x00f0,0x00aa,0x00ad,0x00af,0x00af,0x00b1,0x00b2,0x00b3,0x00b3,0x00b3,0x00b3,0x00b3,0x00b3,0x00b3
NtQueryInstallUILanguage,,,,,,0x0089,0x0089,0x0089,0x0089,0x0089,0x009d,0x009d,0x009d,0x009d,0x00a4,0x00a4,0x00a4,0x00a4,0x00a4,0x00e7,0x00e7,0x00e7,0x00e7,0x00e7,0x00f1,0x00f1,0x00a9,0x00ac,0x00ae,0x00ae,0x00b0,0x00b1,0x00b2,0x00b2,0x00b2,0x00b2,0x00b2,0x00b2,0x00b2
NtQueryIntervalProfile,0x0070,0x0070,0x0070,0x0070,0x0070,0x008a,0x008a,0x008a,0x008a,0x008a,0x009e,0x009e,0x009e,0x009e,0x00a5,0x00a5,0x00a5,0x00a5,0x00a5,0x00e8,0x00e8,0x00e8,0x00e8,0x00e8,0x00f2,0x00f2,0x00a8,0x00ab,0x00ad,0x00ad,0x00af,0x00b0,0x00b1,0x00b1,0x00b1,0x00b1,0x00b1,0x00b1,0x00b1
NtQueryIoCompletion,0x006b,0x006b,0x006b,0x006b,0x006b,0x0084,0x0084,0x0084,0x0084,0x0084,0x009f,0x009f,0x009f,0x009f,0x00a6,0x00a6,0x00a6,0x00a6,0x00a6,0x00e9,0x00e9,0x00e9,0x00e9,0x00e9,0x00f3,0x00f3,0x00a7,0x00aa,0x00ac,0x00ac,0x00ae,0x00af,0x00b0,0x00b0,0x00b0,0x00b0,0x00b0,0x00b0,0x00b0
NtQueryKey,0x0071,0x0071,0x0071,0x0071,0x0071,0x008b,0x008b,0x008b,0x008b,0x008b,0x00a0,0x00a0,0x00a0,0x00a0,0x00a7,0x00a7,0x00a7,0x00a7,0x00a7,0x00ea,0x00ea,0x00ea,0x00ea,0x00ea,0x00f4,0x00f4,0x00a6,0x00a9,0x00ab,0x00ab,0x00ad,0x00ae,0x00af,0x00af,0x00af,0x00af,0x00af,0x00af,0x00af
NtQueryLicenseValue,,,,,,,,,,,,,,,,,,,,0x0186,0x0180,0x0180,0x0180,0x0180,0x00f5,0x00f5,0x00a5,0x00a8,0x00aa,0x00aa,0x00ac,0x00ad,0x00ae,0x00ae,0x00ae,0x00ae,0x00ae,0x00ae,0x00ae
NtQueryMultipleValueKey,0x0072,0x0072,0x0072,0x0072,0x0072,0x008c,0x008c,0x008c,0x008c,0x008c,0x00a1,0x00a1,0x00a1,0x00a1,0x00a8,0x00a8,0x00a8,0x00a8,0x00a8,0x00eb,0x00eb,0x00eb,0x00eb,0x00eb,0x00f6,0x00f6,0x00a4,0x00a7,0x00a9,0x00a9,0x00ab,0x00ac,0x00ad,0x00ad,0x00ad,0x00ad,0x00ad,0x00ad,0x00ad
NtQueryMutant,0x0073,0x0073,0x0073,0x0073,0x0073,0x008d,0x008d,0x008d,0x008d,0x008d,0x00a2,0x00a2,0x00a2,0x00a2,0x00a9,0x00a9,0x00a9,0x00a9,0x00a9,0x00ec,0x00ec,0x00ec,0x00ec,0x00ec,0x00f7,0x00f7,0x00a3,0x00a6,0x00a8,0x00a8,0x00aa,0x00ab,0x00ac,0x00ac,0x00ac,0x00ac,0x00ac,0x00ac,0x00ac
NtQueryObject,0x0074,0x0074,0x0074,0x0074,0x0074,0x008e,0x008e,0x008e,0x008e,0x008e,0x00a3,0x00a3,0x00a3,0x00a3,0x00aa,0x00aa,0x00aa,0x00aa,0x00aa,0x00ed,0x00ed,0x00ed,0x00ed,0x00ed,0x00f8,0x00f8,0x00a2,0x00a5,0x00a7,0x00a7,0x00a9,0x00aa,0x00ab,0x00ab,0x00ab,0x00ab,0x00ab,0x00ab,0x00ab
NtQueryOleDirectoryFile,0x0075,0x0075,0x0075,0x0075,0x0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtQueryOpenSubKeys,,,,,,0x008f,0x008f,0x008f,0x008f,0x008f,0x00a4,0x00a4,0x00a4,0x00a4,0x00ab,0x00ab,0x00ab,0x00ab,0x00ab,0x00ee,0x00ee,0x00ee,0x00ee,0x00ee,0x00f9,0x00f9,0x00a1,0x00a4,0x00a6,0x00a6,0x00a8,0x00a9,0x00aa,0x00aa,0x00aa,0x00aa,0x00aa,0x00aa,0x00aa
NtQueryOpenSubKeysEx,,,,,,,,,,,,,,,0x00ac,0x00ac,0x00ac,0x00ac,0x00ac,0x00ef,0x00ef,0x00ef,0x00ef,0x00ef,0x00fa,0x00fa,0x00a0,0x00a3,0x00a5,0x00a5,0x00a7,0x00a8,0x00a9,0x00a9,0x00a9,0x00a9,0x00a9,0x00a9,0x00a9
NtQueryPerformanceCounter,0x0076,0x0076,0x0076,0x0076,0x0076,0x0090,0x0090,0x0090,0x0090,0x0090,0x00a5,0x00a5,0x00a5,0x00a5,0x00ad,0x00ad,0x00ad,0x00ad,0x00ad,0x00f0,0x00f0,0x00f0,0x00f0,0x00f0,0x00fb,0x00fb,0x009f,0x00a2,0x00a4,0x00a4,0x00a6,0x00a7,0x00a8,0x00a8,0x00a8,0x00a8,0x00a8,0x00a8,0x00a8
NtQueryPortInformationProcess,,,,,,,,,,,0x011b,0x011b,0x011b,0x011b,0x0125,0x0125,0x0125,0x0125,0x0125,0x0170,0x016c,0x016c,0x016c,0x016c,0x00fc,0x00fc,0x009e,0x00a1,0x00a3,0x00a3,0x00a5,0x00a6,0x00a7,0x00a7,0x00a7,0x00a7,0x00a7,0x00a7,0x00a7
NtQueryQuotaInformationFile,,,,,,0x0091,0x0091,0x0091,0x0091,0x0091,0x00a6,0x00a6,0x00a6,0x00a6,0x00ae,0x00ae,0x00ae,0x00ae,0x00ae,0x00f1,0x00f1,0x00f1,0x00f1,0x00f1,0x00fd,0x00fd,0x009d,0x00a0,0x00a2,0x00a2,0x00a4,0x00a5,0x00a6,0x00a6,0x00a6,0x00a6,0x00a6,0x00a6,0x00a6
NtQuerySection,0x0077,0x0077,0x0077,0x0077,0x0077,0x0092,0x0092,0x0092,0x0092,0x0092,0x00a7,0x00a7,0x00a7,0x00a7,0x00af,0x00af,0x00af,0x00af,0x00af,0x00f2,0x00f2,0x00f2,0x00f2,0x00f2,0x00fe,0x00fe,0x009c,0x009f,0x00a1,0x00a1,0x00a3,0x00a4,0x00a5,0x00a5,0x00a5,0x00a5,0x00a5,0x00a5,0x00a5
NtQuerySecurityAttributesToken,,,,,,,,,,,,,,,,,,,,,,,,,0x00ff,0x00ff,0x009b,0x009e,0x00a0,0x00a0,0x00a2,0x00a3,0x00a4,0x00a4,0x00a4,0x00a4,0x00a4,0x00a4,0x00a4
NtQuerySecurityObject,0x0078,0x0078,0x0078,0x0078,0x0078,0x0093,0x0093,0x0093,0x0093,0x0093,0x00a8,0x00a8,0x00a8,0x00a8,0x00b0,0x00b0,0x00b0,0x00b0,0x00b0,0x00f3,0x00f3,0x00f3,0x00f3,0x00f3,0x0100,0x0100,0x009a,0x009d,0x009f,0x009f,0x00a1,0x00a2,0x00a3,0x00a3,0x00a3,0x00a3,0x00a3,0x00a3,0x00a3
NtQuerySecurityPolicy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00a0,0x00a1,0x00a2,0x00a2,0x00a2,0x00a2,0x00a2,0x00a2,0x00a2
NtQuerySemaphore,0x0079,0x0079,0x0079,0x0079,0x0079,0x0094,0x0094,0x0094,0x0094,0x0094,0x00a9,0x00a9,0x00a9,0x00a9,0x00b1,0x00b1,0x00b1,0x00b1,0x00b1,0x00f4,0x00f4,0x00f4,0x00f4,0x00f4,0x0101,0x0101,0x0099,0x009c,0x009e,0x009e,0x009f,0x00a0,0x00a1,0x00a1,0x00a1,0x00a1,0x00a1,0x00a1,0x00a1
NtQuerySymbolicLinkObject,0x007a,0x007a,0x007a,0x007a,0x007a,0x0095,0x0095,0x0095,0x0095,0x0095,0x00aa,0x00aa,0x00aa,0x00aa,0x00b2,0x00b2,0x00b2,0x00b2,0x00b2,0x00f5,0x00f5,0x00f5,0x00f5,0x00f5,0x0102,0x0102,0x0098,0x009b,0x009d,0x009d,0x009e,0x009f,0x00a0,0x00a0,0x00a0,0x00a0,0x00a0,0x00a0,0x00a0
NtQuerySystemEnvironmentValue,0x007b,0x007b,0x007b,0x007b,0x007b,0x0096,0x0096,0x0096,0x0096,0x0096,0x00ab,0x00ab,0x00ab,0x00ab,0x00b3,0x00b3,0x00b3,0x00b3,0x00b3,0x00f6,0x00f6,0x00f6,0x00f6,0x00f6,0x0103,0x0103,0x0097,0x009a,0x009c,0x009c,0x009d,0x009e,0x009f,0x009f,0x009f,0x009f,0x009f,0x009f,0x009f
NtQuerySystemEnvironmentValueEx,,,,,,,,,,,0x00ac,0x00ac,0x00ac,0x00ac,0x00b4,0x00b4,0x00b4,0x00b4,0x00b4,0x00f7,0x00f7,0x00f7,0x00f7,0x00f7,0x0104,0x0104,0x0096,0x0099,0x009b,0x009b,0x009c,0x009d,0x009e,0x009e,0x009e,0x009e,0x009e,0x009e,0x009e
NtQuerySystemInformation,0x007c,0x007c,0x007c,0x007c,0x007c,0x0097,0x0097,0x0097,0x0097,0x0097,0x00ad,0x00ad,0x00ad,0x00ad,0x00b5,0x00b5,0x00b5,0x00b5,0x00b5,0x00f8,0x00f8,0x00f8,0x00f8,0x00f8,0x0105,0x0105,0x0095,0x0098,0x009a,0x009a,0x009b,0x009c,0x009d,0x009d,0x009d,0x009d,0x009d,0x009d,0x009d
NtQuerySystemInformationEx,,,,,,,,,,,,,,,,,,,,,,,,,0x0106,0x0106,0x0094,0x0097,0x0099,0x0099,0x009a,0x009b,0x009c,0x009c,0x009c,0x009c,0x009c,0x009c,0x009c
NtQuerySystemTime,0x007d,0x007d,0x007d,0x007d,0x007d,0x0098,0x0098,0x0098,0x0098,0x0098,0x00ae,0x00ae,0x00ae,0x00ae,0x00b6,0x00b6,0x00b6,0x00b6,0x00b6,0x00f9,0x00f9,0x00f9,0x00f9,0x00f9,0x0107,0x0107,0x0093,0x0096,0x0098,0x0098,0x0099,0x009a,0x009b,0x009b,0x009b,0x009b,0x009b,0x009b,0x009b
NtQueryTimer,0x007e,0x007e,0x007e,0x007e,0x007e,0x0099,0x0099,0x0099,0x0099,0x0099,0x00af,0x00af,0x00af,0x00af,0x00b7,0x00b7,0x00b7,0x00b7,0x00b7,0x00fa,0x00fa,0x00fa,0x00fa,0x00fa,0x0108,0x0108,0x0092,0x0095,0x0097,0x0097,0x0098,0x0099,0x009a,0x009a,0x009a,0x009a,0x009a,0x009a,0x009a
NtQueryTimerResolution,0x007f,0x007f,0x007f,0x007f,0x007f,0x009a,0x009a,0x009a,0x009a,0x009a,0x00b0,0x00b0,0x00b0,0x00b0,0x00b8,0x00b8,0x00b8,0x00b8,0x00b8,0x00fb,0x00fb,0x00fb,0x00fb,0x00fb,0x0109,0x0109,0x0091,0x0094,0x0096,0x0096,0x0097,0x0098,0x0099,0x0099,0x0099,0x0099,0x0099,0x0099,0x0099
